Year,BER Rating,Period of Construction,Dwelling_Category,County,VALUE
2022,A2,2010-2014,House,Kildare,4.0
2022,A2,2010-2014,House,Kilkenny,1.0
2022,A2,2010-2014,House,Limerick,2.0
2022,A2,2010-2014,House,Louth,2.0
2022,A2,2010-2014,House,Mayo,5.0
2022,A2,2010-2014,House,Meath,2.0
2022,A2,2010-2014,House,Monaghan,1.0
2022,A2,2010-2014,House,Offaly,1.0
2022,A2,2010-2014,House,Roscommon,3.0
2022,A2,2010-2014,House,Sligo,2.0
2022,A2,2010-2014,House,Tipperary,5.0
2022,A2,2010-2014,House,Waterford,3.0
2022,A2,2010-2014,House,Wexford,1.0
2022,A2,2010-2014,House,Wicklow,2.0
2022,A2,2015-2019,Apartment,Cork,11.0
2022,A2,2015-2019,Apartment,Dublin,13.0
2022,A2,2015-2019,Apartment,Kilkenny,4.0
2022,A2,2015-2019,Apartment,Meath,3.0
2022,A2,2015-2019,House,Carlow,4.0
2022,A2,2015-2019,House,Cavan,13.0
2022,A2,2015-2019,House,Clare,17.0
2022,A2,2015-2019,House,Cork,99.0
2022,A2,2015-2019,House,Donegal,24.0
2022,A2,2015-2019,House,Dublin,18.0
2022,A2,2015-2019,House,Galway,52.0
2022,A2,2015-2019,House,Kerry,20.0
2022,A2,2015-2019,House,Kildare,25.0
2022,A2,2015-2019,House,Kilkenny,20.0
2022,A2,2015-2019,House,Laois,11.0
2022,A2,2015-2019,House,Leitrim,4.0
2022,A2,2015-2019,House,Limerick,28.0
2022,A2,2015-2019,House,Longford,6.0
2022,A2,2015-2019,House,Louth,17.0
2022,A2,2015-2019,House,Mayo,26.0
2022,A2,2015-2019,House,Meath,35.0
2022,A2,2015-2019,House,Monaghan,13.0
2022,A2,2015-2019,House,Offaly,5.0
2022,A2,2015-2019,House,Roscommon,9.0
2022,A2,2015-2019,House,Sligo,11.0
2022,A2,2015-2019,House,Tipperary,22.0
2022,A2,2015-2019,House,Waterford,11.0
2022,A2,2015-2019,House,Westmeath,5.0
2022,A2,2015-2019,House,Wexford,19.0
2022,A2,2015-2019,House,Wicklow,18.0
2022,A2,2020-2024,Apartment,Clare,38.0
2022,A2,2020-2024,Apartment,Cork,288.0
2022,A2,2020-2024,Apartment,Donegal,15.0
2022,A2,2020-2024,Apartment,Dublin,631.0
2022,A2,2020-2024,Apartment,Galway,209.0
2022,A2,2020-2024,Apartment,Kerry,24.0
2022,A2,2020-2024,Apartment,Kildare,268.0
2022,A2,2020-2024,Apartment,Kilkenny,47.0
2022,A2,2020-2024,Apartment,Laois,50.0
2022,A2,2020-2024,Apartment,Limerick,59.0
2022,A2,2020-2024,Apartment,Longford,7.0
2022,A2,2020-2024,Apartment,Louth,17.0
2022,A2,2020-2024,Apartment,Meath,153.0
2022,A2,2020-2024,Apartment,Monaghan,13.0
2022,A2,2020-2024,Apartment,Offaly,16.0
2022,A2,2020-2024,Apartment,Sligo,4.0
2022,A2,2020-2024,Apartment,Tipperary,10.0
2022,A2,2020-2024,Apartment,Waterford,18.0
2022,A2,2020-2024,Apartment,Westmeath,49.0
2022,A2,2020-2024,Apartment,Wexford,39.0
2022,A2,2020-2024,Apartment,Wicklow,339.0
2022,A2,2020-2024,House,Carlow,136.0
2022,A2,2020-2024,House,Cavan,101.0
2022,A2,2020-2024,House,Clare,284.0
2022,A2,2020-2024,House,Cork,1748.0
2022,A2,2020-2024,House,Donegal,201.0
2022,A2,2020-2024,House,Dublin,1467.0
2022,A2,2020-2024,House,Galway,481.0
2022,A2,2020-2024,House,Kerry,342.0
2022,A2,2020-2024,House,Kildare,1685.0
2022,A2,2020-2024,House,Kilkenny,199.0
2022,A2,2020-2024,House,Laois,243.0
2022,A2,2020-2024,House,Leitrim,8.0
2022,A2,2020-2024,House,Limerick,491.0
2022,A2,2020-2024,House,Longford,13.0
2022,A2,2020-2024,House,Louth,608.0
2022,A2,2020-2024,House,Mayo,216.0
2022,A2,2020-2024,House,Meath,1066.0
2022,A2,2020-2024,House,Monaghan,178.0
2022,A2,2020-2024,House,Offaly,193.0
2022,A2,2020-2024,House,Roscommon,50.0
2022,A2,2020-2024,House,Sligo,92.0
2022,A2,2020-2024,House,Tipperary,152.0
2022,A2,2020-2024,House,Waterford,419.0
2022,A2,2020-2024,House,Westmeath,159.0
2022,A2,2020-2024,House,Wexford,618.0
2022,A2,2020-2024,House,Wicklow,863.0
2022,A2,2025-2029,House,Galway,1.0
2022,A3,2000-2004,Apartment,Cork,1.0
2022,A3,2000-2004,Apartment,Donegal,1.0
2022,A3,2000-2004,Apartment,Louth,8.0
2022,A3,2000-2004,Apartment,Wexford,6.0
2022,A3,2000-2004,House,Carlow,3.0
2022,A3,2000-2004,House,Cavan,3.0
2022,A3,2000-2004,House,Clare,10.0
2022,A3,2000-2004,House,Cork,61.0
2022,A3,2000-2004,House,Donegal,22.0
2022,A3,2000-2004,House,Dublin,12.0
2022,A3,2000-2004,House,Galway,31.0
2022,A3,2000-2004,House,Kerry,12.0
2022,A3,2000-2004,House,Kildare,15.0
2022,A3,2000-2004,House,Kilkenny,4.0
2022,A3,2000-2004,House,Laois,30.0
2022,A3,2000-2004,House,Leitrim,2.0
2022,A3,2000-2004,House,Limerick,9.0
2022,A3,2000-2004,House,Longford,18.0
2022,A3,2000-2004,House,Louth,9.0
2022,A3,2000-2004,House,Mayo,6.0
2022,A3,2000-2004,House,Meath,10.0
2022,A3,2000-2004,House,Monaghan,16.0
2022,A3,2000-2004,House,Offaly,3.0
2022,A3,2000-2004,House,Roscommon,2.0
2022,A3,2000-2004,House,Sligo,33.0
2022,A3,2000-2004,House,Tipperary,14.0
2022,A3,2000-2004,House,Waterford,5.0
2022,A3,2000-2004,House,Westmeath,5.0
2022,A3,2000-2004,House,Wexford,24.0
2022,A3,2000-2004,House,Wicklow,7.0
2022,A3,2005-2009,Apartment,Cork,84.0
2022,A3,2005-2009,Apartment,Donegal,24.0
2022,A3,2005-2009,Apartment,Dublin,6.0
2022,A3,2005-2009,Apartment,Galway,11.0
2022,A3,2005-2009,Apartment,Kerry,15.0
2022,A3,2005-2009,Apartment,Kildare,4.0
2022,A3,2005-2009,Apartment,Monaghan,2.0
2022,A3,2005-2009,House,Carlow,8.0
2022,A3,2005-2009,House,Cavan,14.0
2022,A3,2005-2009,House,Clare,29.0
2022,A3,2005-2009,House,Cork,141.0
2022,A3,2005-2009,House,Donegal,24.0
2022,A3,2005-2009,House,Dublin,17.0
2022,A3,2005-2009,House,Galway,94.0
2022,A3,2005-2009,House,Kerry,32.0
2022,A3,2005-2009,House,Kildare,36.0
2022,A3,2005-2009,House,Kilkenny,12.0
2022,A3,2005-2009,House,Laois,12.0
2022,A3,2005-2009,House,Leitrim,12.0
2022,A3,2005-2009,House,Limerick,16.0
2022,A3,2005-2009,House,Longford,42.0
2022,A3,2005-2009,House,Louth,32.0
2022,A3,2005-2009,House,Mayo,24.0
2022,A3,2005-2009,House,Meath,24.0
2022,A3,2005-2009,House,Monaghan,16.0
2022,A3,2005-2009,House,Offaly,10.0
2022,A3,2005-2009,House,Roscommon,33.0
2022,A3,2005-2009,House,Sligo,19.0
2022,A3,2005-2009,House,Tipperary,29.0
2022,A3,2005-2009,House,Waterford,18.0
2022,A3,2005-2009,House,Westmeath,15.0
2022,A3,2005-2009,House,Wexford,23.0
2022,A3,2005-2009,House,Wicklow,14.0
2022,A3,2010-2014,House,Carlow,1.0
2022,A3,2010-2014,House,Cavan,2.0
2022,A3,2010-2014,House,Clare,7.0
2022,A3,2010-2014,House,Cork,25.0
2022,A3,2010-2014,House,Donegal,16.0
2022,A3,2010-2014,House,Dublin,7.0
2022,A3,2010-2014,House,Galway,15.0
2022,A3,2010-2014,House,Kerry,16.0
2022,A3,2010-2014,House,Kildare,13.0
2022,A3,2010-2014,House,Kilkenny,7.0
2022,A3,2010-2014,House,Laois,3.0
2022,A3,2010-2014,House,Leitrim,1.0
2022,A3,2010-2014,House,Limerick,4.0
2022,A3,2010-2014,House,Longford,2.0
2022,A3,2010-2014,House,Louth,8.0
2022,A3,2010-2014,House,Mayo,12.0
2022,A3,2010-2014,House,Meath,11.0
2022,A3,2010-2014,House,Monaghan,7.0
2022,A3,2010-2014,House,Offaly,8.0
2022,A3,2010-2014,House,Roscommon,6.0
2022,A3,2010-2014,House,Sligo,10.0
2022,A3,2010-2014,House,Tipperary,8.0
2022,A3,2010-2014,House,Waterford,2.0
2022,A3,2010-2014,House,Westmeath,1.0
2022,A3,2010-2014,House,Wexford,12.0
2022,A3,2010-2014,House,Wicklow,5.0
2022,A3,2015-2019,Apartment,Cork,7.0
2022,A3,2015-2019,Apartment,Dublin,7.0
2022,A3,2015-2019,Apartment,Meath,4.0
2022,A3,2015-2019,House,Carlow,8.0
2022,A3,2015-2019,House,Cavan,11.0
2022,A3,2015-2019,House,Clare,25.0
2022,A3,2015-2019,House,Cork,129.0
2022,A3,2015-2019,House,Donegal,24.0
2022,A3,2015-2019,House,Dublin,27.0
2022,A3,2015-2019,House,Galway,33.0
2022,A3,2015-2019,House,Kerry,42.0
2022,A3,2015-2019,House,Kildare,30.0
2022,A3,2015-2019,House,Kilkenny,21.0
2022,A3,2015-2019,House,Laois,13.0
2022,A3,2015-2019,House,Leitrim,5.0
2022,A3,2015-2019,House,Limerick,27.0
2022,A3,2015-2019,House,Longford,5.0
2022,A3,2015-2019,House,Louth,5.0
2022,A3,2015-2019,House,Mayo,27.0
2022,A3,2015-2019,House,Meath,34.0
2022,A3,2015-2019,House,Monaghan,10.0
2022,A3,2015-2019,House,Offaly,13.0
2022,A3,2015-2019,House,Roscommon,11.0
2022,A3,2015-2019,House,Sligo,14.0
2022,A3,2015-2019,House,Tipperary,35.0
2022,A3,2015-2019,House,Waterford,16.0
2022,A3,2015-2019,House,Westmeath,14.0
2022,A3,2015-2019,House,Wexford,24.0
2022,A3,2015-2019,House,Wicklow,31.0
2022,A3,2020-2024,Apartment,Clare,16.0
2022,A3,2020-2024,Apartment,Cork,36.0
2022,A3,2020-2024,Apartment,Donegal,4.0
2022,A3,2020-2024,Apartment,Dublin,141.0
2022,A3,2020-2024,Apartment,Galway,26.0
2022,A3,2020-2024,Apartment,Kerry,9.0
2022,A3,2020-2024,Apartment,Kildare,68.0
2022,A3,2020-2024,Apartment,Kilkenny,1.0
2022,A3,2020-2024,Apartment,Laois,4.0
2022,A3,2020-2024,Apartment,Limerick,4.0
2022,A3,2020-2024,Apartment,Louth,7.0
2022,A3,2020-2024,Apartment,Mayo,1.0
2022,A3,2020-2024,Apartment,Meath,2.0
2022,A3,2020-2024,Apartment,Monaghan,3.0
2022,A3,2020-2024,Apartment,Sligo,1.0
2022,A3,2020-2024,Apartment,Tipperary,3.0
2022,A3,2020-2024,Apartment,Waterford,5.0
2022,A3,2020-2024,Apartment,Wexford,6.0
2022,A3,2020-2024,Apartment,Wicklow,28.0
2022,A3,2020-2024,House,Carlow,12.0
2022,A3,2020-2024,House,Cavan,29.0
2022,A3,2020-2024,House,Clare,48.0
2022,A3,2020-2024,House,Cork,169.0
2022,A3,2020-2024,House,Donegal,17.0
2022,A3,2020-2024,House,Dublin,13.0
2022,A3,2020-2024,House,Galway,23.0
2022,A3,2020-2024,House,Kerry,25.0
2022,A3,2020-2024,House,Kildare,77.0
2022,A3,2020-2024,House,Kilkenny,6.0
2022,A3,2020-2024,House,Laois,33.0
2022,A3,2020-2024,House,Leitrim,6.0
2022,A3,2020-2024,House,Limerick,48.0
2022,A3,2020-2024,House,Longford,10.0
2022,A3,2020-2024,House,Louth,26.0
2022,A3,2020-2024,House,Mayo,24.0
2022,A3,2020-2024,House,Meath,71.0
2022,A3,2020-2024,House,Monaghan,6.0
2022,A3,2020-2024,House,Offaly,11.0
2022,A3,2020-2024,House,Roscommon,11.0
2022,A3,2020-2024,House,Sligo,13.0
2022,A3,2020-2024,House,Tipperary,50.0
2022,A3,2020-2024,House,Waterford,19.0
2022,A3,2020-2024,House,Westmeath,7.0
2022,A3,2020-2024,House,Wexford,26.0
2022,A3,2020-2024,House,Wicklow,12.0
2022,B1,2000-2004,Apartment,Cork,23.0
2022,B1,2000-2004,Apartment,Dublin,3.0
2022,B1,2000-2004,Apartment,Galway,1.0
2022,B1,2000-2004,Apartment,Kildare,1.0
2022,B1,2000-2004,Apartment,Limerick,1.0
2022,B1,2000-2004,Apartment,Louth,9.0
2022,B1,2000-2004,Apartment,Sligo,1.0
2022,B1,2000-2004,Apartment,Wexford,11.0
2022,B1,2000-2004,House,Carlow,10.0
2022,B1,2000-2004,House,Cavan,7.0
2022,B1,2000-2004,House,Clare,21.0
2022,B1,2000-2004,House,Cork,79.0
2022,B1,2000-2004,House,Donegal,35.0
2022,B1,2000-2004,House,Dublin,37.0
2022,B1,2000-2004,House,Galway,39.0
2022,B1,2000-2004,House,Kerry,25.0
2022,B1,2000-2004,House,Kildare,68.0
2022,B1,2000-2004,House,Kilkenny,20.0
2022,B1,2000-2004,House,Laois,26.0
2022,B1,2000-2004,House,Leitrim,8.0
2022,B1,2000-2004,House,Limerick,22.0
2022,B1,2000-2004,House,Longford,2.0
2022,B1,2000-2004,House,Louth,34.0
2022,B1,2000-2004,House,Mayo,14.0
2022,B1,2000-2004,House,Meath,43.0
2022,B1,2000-2004,House,Monaghan,15.0
2022,B1,2000-2004,House,Offaly,7.0
2022,B1,2000-2004,House,Roscommon,9.0
2022,B1,2000-2004,House,Sligo,21.0
2022,B1,2000-2004,House,Tipperary,31.0
2022,B1,2000-2004,House,Waterford,17.0
2022,B1,2000-2004,House,Westmeath,10.0
2022,B1,2000-2004,House,Wexford,56.0
2022,B1,2000-2004,House,Wicklow,21.0
2022,B1,2005-2009,Apartment,Cavan,2.0
2022,B1,2005-2009,Apartment,Cork,91.0
2022,B1,2005-2009,Apartment,Dublin,13.0
2022,B1,2005-2009,Apartment,Galway,5.0
2022,B1,2005-2009,Apartment,Kerry,2.0
2022,B1,2005-2009,Apartment,Kildare,3.0
2022,B1,2005-2009,Apartment,Limerick,1.0
2022,B1,2005-2009,Apartment,Louth,1.0
2022,B1,2005-2009,Apartment,Meath,8.0
2022,B1,2005-2009,Apartment,Roscommon,2.0
2022,B1,2005-2009,Apartment,Westmeath,4.0
2022,B1,2005-2009,Apartment,Wicklow,1.0
2022,B1,2005-2009,House,Carlow,15.0
2022,B1,2005-2009,House,Cavan,77.0
2022,B1,2005-2009,House,Clare,23.0
2022,B1,2005-2009,House,Cork,118.0
2022,B1,2005-2009,House,Donegal,20.0
2022,B1,2005-2009,House,Dublin,36.0
2022,B1,2005-2009,House,Galway,69.0
2022,B1,2005-2009,House,Kerry,42.0
2022,B1,2005-2009,House,Kildare,43.0
2022,B1,2005-2009,House,Kilkenny,22.0
2022,B1,2005-2009,House,Laois,13.0
2022,B1,2005-2009,House,Leitrim,38.0
2022,B1,2005-2009,House,Limerick,39.0
2022,B1,2005-2009,House,Longford,14.0
2022,B1,2005-2009,House,Louth,36.0
2022,B1,2005-2009,House,Mayo,28.0
2022,B1,2005-2009,House,Meath,43.0
2022,B1,2005-2009,House,Monaghan,25.0
2022,B1,2005-2009,House,Offaly,10.0
2022,B1,2005-2009,House,Roscommon,34.0
2022,B1,2005-2009,House,Sligo,25.0
2022,B1,2005-2009,House,Tipperary,34.0
2022,B1,2005-2009,House,Waterford,25.0
2022,B1,2005-2009,House,Westmeath,25.0
2022,B1,2005-2009,House,Wexford,27.0
2022,B1,2005-2009,House,Wicklow,37.0
2022,B1,2010-2014,Apartment,Clare,1.0
2022,B1,2010-2014,Apartment,Cork,1.0
2022,B1,2010-2014,Apartment,Limerick,8.0
2022,B1,2010-2014,House,Carlow,4.0
2022,B1,2010-2014,House,Cavan,12.0
2022,B1,2010-2014,House,Clare,8.0
2022,B1,2010-2014,House,Cork,77.0
2022,B1,2010-2014,House,Donegal,12.0
2022,B1,2010-2014,House,Dublin,11.0
2022,B1,2010-2014,House,Galway,27.0
2022,B1,2010-2014,House,Kerry,14.0
2022,B1,2010-2014,House,Kildare,20.0
2022,B1,2010-2014,House,Kilkenny,7.0
2022,B1,2010-2014,House,Laois,6.0
2022,B1,2010-2014,House,Leitrim,3.0
2022,B1,2010-2014,House,Limerick,6.0
2022,B1,2010-2014,House,Longford,2.0
2022,B1,2010-2014,House,Louth,12.0
2022,B1,2010-2014,House,Mayo,17.0
2022,B1,2010-2014,House,Meath,21.0
2022,B1,2010-2014,House,Monaghan,9.0
2022,B1,2010-2014,House,Offaly,8.0
2022,B1,2010-2014,House,Roscommon,6.0
2022,B1,2010-2014,House,Sligo,11.0
2022,B1,2010-2014,House,Tipperary,10.0
2022,B1,2010-2014,House,Waterford,6.0
2022,B1,2010-2014,House,Westmeath,12.0
2022,B1,2010-2014,House,Wexford,15.0
2022,B1,2010-2014,House,Wicklow,17.0
2022,B1,2015-2019,Apartment,Kerry,1.0
2022,B1,2015-2019,House,Carlow,1.0
2022,B1,2015-2019,House,Cavan,3.0
2022,B1,2015-2019,House,Clare,20.0
2022,B1,2015-2019,House,Cork,53.0
2022,B1,2015-2019,House,Donegal,6.0
2022,B1,2015-2019,House,Dublin,15.0
2022,B1,2015-2019,House,Galway,9.0
2022,B1,2015-2019,House,Kerry,23.0
2022,B1,2015-2019,House,Kildare,12.0
2022,B1,2015-2019,House,Kilkenny,6.0
2022,B1,2015-2019,House,Laois,12.0
2022,B1,2015-2019,House,Leitrim,6.0
2022,B1,2015-2019,House,Limerick,29.0
2022,B1,2015-2019,House,Longford,4.0
2022,B1,2015-2019,House,Louth,5.0
2022,B1,2015-2019,House,Mayo,8.0
2022,B1,2015-2019,House,Meath,23.0
2022,B1,2015-2019,House,Monaghan,9.0
2022,B1,2015-2019,House,Offaly,6.0
2022,B1,2015-2019,House,Roscommon,2.0
2022,B1,2015-2019,House,Sligo,4.0
2022,B1,2015-2019,House,Tipperary,15.0
2022,B1,2015-2019,House,Waterford,7.0
2022,B1,2015-2019,House,Westmeath,5.0
2022,B1,2015-2019,House,Wexford,9.0
2022,B1,2015-2019,House,Wicklow,11.0
2022,B1,2020-2024,Apartment,Cork,2.0
2022,B1,2020-2024,Apartment,Donegal,1.0
2022,B1,2020-2024,Apartment,Dublin,3.0
2022,B1,2020-2024,House,Carlow,1.0
2022,B1,2020-2024,House,Cavan,3.0
2022,B1,2020-2024,House,Clare,5.0
2022,B1,2020-2024,House,Cork,13.0
2022,B1,2020-2024,House,Donegal,2.0
2022,B1,2020-2024,House,Dublin,1.0
2022,B1,2020-2024,House,Galway,1.0
2022,B1,2020-2024,House,Kerry,7.0
2022,B1,2020-2024,House,Kildare,3.0
2022,B1,2020-2024,House,Kilkenny,3.0
2022,B1,2020-2024,House,Laois,2.0
2022,B1,2020-2024,House,Leitrim,1.0
2022,B1,2020-2024,House,Limerick,3.0
2022,B1,2020-2024,House,Longford,1.0
2022,B1,2020-2024,House,Louth,5.0
2022,B1,2020-2024,House,Mayo,2.0
2022,B1,2020-2024,House,Meath,3.0
2022,B1,2020-2024,House,Monaghan,2.0
2022,B1,2020-2024,House,Offaly,1.0
2022,B1,2020-2024,House,Roscommon,1.0
2022,B1,2020-2024,House,Sligo,4.0
2022,B1,2020-2024,House,Tipperary,2.0
2022,B1,2020-2024,House,Waterford,2.0
2022,B1,2020-2024,House,Westmeath,1.0
2022,B1,2020-2024,House,Wexford,3.0
2022,B1,2020-2024,House,Wicklow,3.0
2022,B2,2000-2004,Apartment,Cork,18.0
2022,B2,2000-2004,Apartment,Dublin,22.0
2022,B2,2000-2004,Apartment,Galway,8.0
2022,B2,2000-2004,Apartment,Kildare,18.0
2022,B2,2000-2004,Apartment,Kilkenny,2.0
2022,B2,2000-2004,Apartment,Laois,4.0
2022,B2,2000-2004,Apartment,Leitrim,1.0
2022,B2,2000-2004,Apartment,Limerick,8.0
2022,B2,2000-2004,Apartment,Louth,1.0
2022,B2,2000-2004,Apartment,Meath,2.0
2022,B2,2000-2004,Apartment,Roscommon,1.0
2022,B2,2000-2004,Apartment,Tipperary,1.0
2022,B2,2000-2004,Apartment,Wicklow,3.0
2022,B2,2000-2004,House,Carlow,25.0
2022,B2,2000-2004,House,Cavan,17.0
2022,B2,2000-2004,House,Clare,36.0
2022,B2,2000-2004,House,Cork,157.0
2022,B2,2000-2004,House,Donegal,12.0
2022,B2,2000-2004,House,Dublin,84.0
2022,B2,2000-2004,House,Galway,76.0
2022,B2,2000-2004,House,Kerry,39.0
2022,B2,2000-2004,House,Kildare,68.0
2022,B2,2000-2004,House,Kilkenny,27.0
2022,B2,2000-2004,House,Laois,16.0
2022,B2,2000-2004,House,Leitrim,12.0
2022,B2,2000-2004,House,Limerick,26.0
2022,B2,2000-2004,House,Longford,9.0
2022,B2,2000-2004,House,Louth,61.0
2022,B2,2000-2004,House,Mayo,22.0
2022,B2,2000-2004,House,Meath,55.0
2022,B2,2000-2004,House,Monaghan,13.0
2022,B2,2000-2004,House,Offaly,22.0
2022,B2,2000-2004,House,Roscommon,23.0
2022,B2,2000-2004,House,Sligo,17.0
2022,B2,2000-2004,House,Tipperary,41.0
2022,B2,2000-2004,House,Waterford,32.0
2022,B2,2000-2004,House,Westmeath,20.0
2022,B2,2000-2004,House,Wexford,56.0
2022,B2,2000-2004,House,Wicklow,34.0
2022,B2,2005-2009,Apartment,Cavan,5.0
2022,B2,2005-2009,Apartment,Clare,2.0
2022,B2,2005-2009,Apartment,Cork,99.0
2022,B2,2005-2009,Apartment,Donegal,2.0
2022,B2,2005-2009,Apartment,Dublin,62.0
2022,B2,2005-2009,Apartment,Galway,17.0
2022,B2,2005-2009,Apartment,Kerry,1.0
2022,B2,2005-2009,Apartment,Kildare,20.0
2022,B2,2005-2009,Apartment,Kilkenny,2.0
2022,B2,2005-2009,Apartment,Laois,3.0
2022,B2,2005-2009,Apartment,Leitrim,1.0
2022,B2,2005-2009,Apartment,Limerick,7.0
2022,B2,2005-2009,Apartment,Louth,10.0
2022,B2,2005-2009,Apartment,Meath,7.0
2022,B2,2005-2009,Apartment,Monaghan,2.0
2022,B2,2005-2009,Apartment,Offaly,1.0
2022,B2,2005-2009,Apartment,Roscommon,4.0
2022,B2,2005-2009,Apartment,Sligo,5.0
2022,B2,2005-2009,Apartment,Tipperary,6.0
2022,B2,2005-2009,Apartment,Waterford,2.0
2022,B2,2005-2009,Apartment,Westmeath,13.0
2022,B2,2005-2009,Apartment,Wexford,1.0
2022,B2,2005-2009,Apartment,Wicklow,10.0
2022,B2,2005-2009,House,Carlow,29.0
2022,B2,2005-2009,House,Cavan,46.0
2022,B2,2005-2009,House,Clare,55.0
2022,B2,2005-2009,House,Cork,257.0
2022,B2,2005-2009,House,Donegal,39.0
2022,B2,2005-2009,House,Dublin,78.0
2022,B2,2005-2009,House,Galway,111.0
2022,B2,2005-2009,House,Kerry,95.0
2022,B2,2005-2009,House,Kildare,94.0
2022,B2,2005-2009,House,Kilkenny,46.0
2022,B2,2005-2009,House,Laois,34.0
2022,B2,2005-2009,House,Leitrim,32.0
2022,B2,2005-2009,House,Limerick,56.0
2022,B2,2005-2009,House,Longford,13.0
2022,B2,2005-2009,House,Louth,82.0
2022,B2,2005-2009,House,Mayo,53.0
2022,B2,2005-2009,House,Meath,107.0
2022,B2,2005-2009,House,Monaghan,23.0
2022,B2,2005-2009,House,Offaly,19.0
2022,B2,2005-2009,House,Roscommon,74.0
2022,B2,2005-2009,House,Sligo,29.0
2022,B2,2005-2009,House,Tipperary,76.0
2022,B2,2005-2009,House,Waterford,26.0
2022,B2,2005-2009,House,Westmeath,32.0
2022,B2,2005-2009,House,Wexford,62.0
2022,B2,2005-2009,House,Wicklow,54.0
2022,B2,2010-2014,Apartment,Cork,1.0
2022,B2,2010-2014,Apartment,Dublin,1.0
2022,B2,2010-2014,Apartment,Limerick,23.0
2022,B2,2010-2014,House,Carlow,8.0
2022,B2,2010-2014,House,Cavan,13.0
2022,B2,2010-2014,House,Clare,20.0
2022,B2,2010-2014,House,Cork,56.0
2022,B2,2010-2014,House,Donegal,15.0
2022,B2,2010-2014,House,Dublin,15.0
2022,B2,2010-2014,House,Galway,24.0
2022,B2,2010-2014,House,Kerry,9.0
2022,B2,2010-2014,House,Kildare,18.0
2022,B2,2010-2014,House,Kilkenny,6.0
2022,B2,2010-2014,House,Laois,8.0
2022,B2,2010-2014,House,Leitrim,3.0
2022,B2,2010-2014,House,Limerick,18.0
2022,B2,2010-2014,House,Louth,21.0
2022,B2,2010-2014,House,Mayo,16.0
2022,B2,2010-2014,House,Meath,27.0
2022,B2,2010-2014,House,Monaghan,9.0
2022,B2,2010-2014,House,Offaly,11.0
2022,B2,2010-2014,House,Roscommon,6.0
2022,B2,2010-2014,House,Sligo,7.0
2022,B2,2010-2014,House,Tipperary,17.0
2022,B2,2010-2014,House,Waterford,12.0
2022,B2,2010-2014,House,Westmeath,8.0
2022,B2,2010-2014,House,Wexford,17.0
2022,B2,2010-2014,House,Wicklow,14.0
2022,B2,2015-2019,Apartment,Cork,1.0
2022,B2,2015-2019,House,Carlow,3.0
2022,B2,2015-2019,House,Cavan,3.0
2022,B2,2015-2019,House,Clare,18.0
2022,B2,2015-2019,House,Cork,21.0
2022,B2,2015-2019,House,Donegal,8.0
2022,B2,2015-2019,House,Dublin,11.0
2022,B2,2015-2019,House,Galway,4.0
2022,B2,2015-2019,House,Kerry,8.0
2022,B2,2015-2019,House,Kildare,8.0
2022,B2,2015-2019,House,Kilkenny,8.0
2022,B2,2015-2019,House,Laois,3.0
2022,B2,2015-2019,House,Leitrim,1.0
2022,B2,2015-2019,House,Limerick,6.0
2022,B2,2015-2019,House,Longford,2.0
2022,B2,2015-2019,House,Louth,6.0
2022,B2,2015-2019,House,Mayo,3.0
2022,B2,2015-2019,House,Meath,2.0
2022,B2,2015-2019,House,Monaghan,6.0
2022,B2,2015-2019,House,Offaly,3.0
2022,B2,2015-2019,House,Roscommon,3.0
2022,B2,2015-2019,House,Sligo,1.0
2022,B2,2015-2019,House,Tipperary,11.0
2022,B2,2015-2019,House,Waterford,5.0
2022,B2,2015-2019,House,Westmeath,3.0
2022,B2,2015-2019,House,Wexford,10.0
2022,B2,2015-2019,House,Wicklow,5.0
2022,B2,2020-2024,Apartment,Carlow,3.0
2022,B2,2020-2024,Apartment,Louth,1.0
2022,B2,2020-2024,Apartment,Mayo,1.0
2022,B2,2020-2024,House,Clare,2.0
2022,B2,2020-2024,House,Cork,6.0
2022,B2,2020-2024,House,Donegal,4.0
2022,B2,2020-2024,House,Dublin,2.0
2022,B2,2020-2024,House,Galway,1.0
2022,B2,2020-2024,House,Kerry,6.0
2022,B2,2020-2024,House,Kilkenny,1.0
2022,B2,2020-2024,House,Laois,2.0
2022,B2,2020-2024,House,Limerick,2.0
2022,B2,2020-2024,House,Louth,1.0
2022,B2,2020-2024,House,Meath,1.0
2022,B2,2020-2024,House,Monaghan,1.0
2022,B2,2020-2024,House,Sligo,1.0
2022,B2,2020-2024,House,Tipperary,2.0
2022,B2,2020-2024,House,Waterford,1.0
2022,B2,2020-2024,House,Westmeath,1.0
2022,B2,2020-2024,House,Wexford,3.0
2022,B2,2020-2024,House,Wicklow,1.0
2022,B3,2000-2004,Apartment,Carlow,2.0
2022,B3,2000-2004,Apartment,Clare,1.0
2022,B3,2000-2004,Apartment,Cork,46.0
2022,B3,2000-2004,Apartment,Dublin,48.0
2022,B3,2000-2004,Apartment,Galway,38.0
2022,B3,2000-2004,Apartment,Kerry,3.0
2022,B3,2000-2004,Apartment,Kildare,11.0
2022,B3,2000-2004,Apartment,Kilkenny,1.0
2022,B3,2000-2004,Apartment,Laois,4.0
2022,B3,2000-2004,Apartment,Leitrim,1.0
2022,B3,2000-2004,Apartment,Limerick,44.0
2022,B3,2000-2004,Apartment,Longford,1.0
